max,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
4,1,zeta3::LE::NoTable,write,0.33885,11.405073363636365,0.026926172012645265,11.380929,11.388221,11.429763
4,1,zeta3::LE::Table,write,0.338101,10.199845818181817,0.013371148154277286,10.194387,10.19593,10.200596
4,1,delta::BE::Table,write,0.475691,9.316213272727271,0.01445310725823967,9.308054,9.312971,9.317012
4,1,delta::BE::NoTable,write,0.476865,10.626179454545454,0.012695807712498161,10.617096,10.619805,10.627429
4,1,delta::LE::Table,write,0.475966,9.00016409090909,0.01177703722040969,8.991096,9.001263,9.003137
4,1,delta::LE::NoTable,write,0.476299,10.50584981818182,0.036644171500575876,10.494513,10.498471,10.527679
4,1,delta_gamma::BE::Table,write,0.476533,7.400369636363637,0.00840963421645352,7.392222,7.397639,7.403306
4,1,delta_gamma::BE::NoTable,write,0.477406,7.239736909090908,0.027060486623320855,7.227763,7.231722,7.235013
4,1,delta_gamma::LE::Table,write,0.477137,7.266911090909091,0.022248673238890144,7.253805,7.26093,7.265888
4,1,delta_gamma::LE::NoTable,write,0.477527,7.151566636363635,0.00631546073177133,7.145722,7.151222,7.15393
4,2,unary::BE::NoTable,write,0.937504,3.356501,0.1437364451160526,3.245804,3.306929,3.347304
4,2,unary::BE::Table,write,0.937365,4.105577272727272,0.010593690821341982,4.098971,4.102638,4.105805
4,2,unary::LE::NoTable,write,0.937732,2.949349636363636,0.0023606798288938894,2.946971,2.949846,2.951221
4,2,unary::LE::Table,write,0.937278,4.083467181818182,0.011359061825856756,4.075096,4.082305,4.086762
4,2,gamma::BE::NoTable,write,0.865379,7.650244,0.04766068355783412,7.586346,7.67568,7.681013
4,2,gamma::BE::Table,write,0.865522,4.165255090909091,0.00348365122980314,4.162012,4.165221,4.166013
4,2,gamma::LE::NoTable,write,0.865122,7.694194636363636,0.06935320943730398,7.663721,7.671888,7.691929
4,2,gamma::LE::Table,write,0.864982,4.115910363636363,0.021458131909710684,4.100596,4.102846,4.133471
4,2,zeta3::BE::NoTable,write,0.339078,11.946872545454546,0.11024645025157338,11.897388,11.906846,11.920513
4,2,zeta3::BE::Table,write,0.338634,10.435383909090909,0.009466170022290447,10.426679,10.434804,10.438887
