n_bits,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
1,1,gamma::BE::NoTable,read_buff,0.607048,4.757891000000001,0.0025298447778471294,4.755811,4.757353,4.758562
1,1,gamma::BE::NoTable,read_unbuff,0.607048,5.866197727272728,0.005327123765990639,5.86352,5.866437,5.86802
1,1,gamma::BE::Table,read_buff,0.607983,6.700421181818182,0.003340649542175396,6.698145,6.700562,6.701937
1,1,gamma::BE::Table,read_unbuff,0.607983,8.263129636363637,0.0237077646448278,8.24302,8.26427,8.272062
1,1,gamma::LE::NoTable,read_buff,0.609057,4.550731636363635,0.0024943265332641462,4.548061,4.55177,4.552312
1,1,gamma::LE::NoTable,read_unbuff,0.609057,5.839474090909091,0.003747606101354437,5.836561,5.839894,5.842019
1,1,gamma::LE::Table,read_buff,0.608031,6.701561363636364,0.008976626908507581,6.69577,6.699353,6.700645
1,1,gamma::LE::Table,read_unbuff,0.608031,7.919712818181818,0.006160902430945979,7.915728,7.919311,7.921311
1,1,zeta3::BE::NoTable,read_buff,0,7.775587727272727,0.014967582444008172,7.767311,7.769853,7.776144
1,1,zeta3::BE::NoTable,read_unbuff,0,9.233254636363636,0.02310722611770084,9.218103,9.222228,9.246395
1,1,zeta3::BE::Table,read_buff,0,7.870894545454546,0.021780956325945105,7.852436,7.87252,7.881478
1,1,zeta3::BE::Table,read_unbuff,0,9.241413545454545,0.015591991748096928,9.229561,9.233853,9.249853
1,1,zeta3::LE::NoTable,read_buff,0,8.009417272727273,0.004361750957835757,8.008228,8.010687,8.01152
1,1,zeta3::LE::NoTable,read_unbuff,0,9.057288454545455,0.01848626620690934,9.040811,9.054353,9.060728
1,1,zeta3::LE::Table,read_buff,0,8.233129454545455,0.006094078951960514,8.228478,8.231936,8.239978
1,1,zeta3::LE::Table,read_unbuff,0,9.173701454545453,0.019364776050156907,9.157353,9.167894,9.170478
1,1,delta::BE::Table,read_buff,0.279588,8.39694027272727,0.010139210798586963,8.389603,8.394187,8.39602
1,1,delta::BE::Table,read_unbuff,0.279588,9.292864272727273,0.00934397566446877,9.28302,9.292228,9.296603
1,1,delta::BE::NoTable,read_buff,0.279997,7.9106143636363635,0.0025266031454395637,7.907478,7.911187,7.912436
1,1,delta::BE::NoTable,read_unbuff,0.279997,8.477879727272727,0.006669289213865266,8.474687,8.475895,8.476478
1,1,delta::LE::Table,read_buff,0.279823,7.246023363636364,0.008129294954333075,7.240728,7.243311,7.24552
1,1,delta::LE::Table,read_unbuff,0.279823,9.104879545454548,0.014729736788983445,9.096478,9.099686,9.105978
1,1,delta::LE::NoTable,read_buff,0.279428,6.335311363636364,0.005639488758260491,6.331145,6.337103,6.337519
1,1,delta::LE::NoTable,read_unbuff,0.279428,8.419890818181818,0.00434817193354146,8.416894,8.417978,8.419394
1,1,delta_gamma::BE::Table,read_buff,0.279069,6.983746181818182,0.004631835722868011,6.980398,6.981814,6.985231
1,1,delta_gamma::BE::Table,read_unbuff,0.279069,8.253102181818182,0.0026268061526569545,8.251065,8.252856,8.253231
1,1,delta_gamma::BE::NoTable,read_buff,0.279052,5.998954545454546,0.0054236914433554795,5.994648,5.996856,5.999106
1,1,delta_gamma::BE::NoTable,read_unbuff,0.279052,7.706658818181818,0.010304688436029394,7.700689,7.70294,7.706689
1,1,delta_gamma::LE::Table,read_buff,0.279688,6.400734818181817,0.01501290970343987,6.393731,6.396773,6.398023
1,1,delta_gamma::LE::Table,read_unbuff,0.279688,7.430571909090909,0.0106589624959893,7.426148,7.429606,7.435272
1,1,delta_gamma::LE::NoTable,read_buff,0.279437,5.41401118181818,0.004609094375648874,5.412481,5.414731,5.416272
1,1,delta_gamma::LE::NoTable,read_unbuff,0.279437,7.352886272727273,0.004341456209405005,7.350439,7.351856,7.353064
1,2,gamma::BE::NoTable,read_buff,0.608143,4.756574818181818,0.0015465582962295476,4.755105,4.756022,4.757605
1,2,gamma::BE::NoTable,read_unbuff,0.608143,5.875866363636363,0.005276003701150022,5.874438,5.877021,5.877813
1,2,gamma::BE::Table,read_buff,0.608061,6.43396490909091,0.002777089247919336,6.431355,6.434105,6.434397
1,2,gamma::BE::Table,read_unbuff,0.608061,7.9732982727272725,0.009852928256015109,7.968522,7.974521,7.978688
1,2,gamma::LE::NoTable,read_buff,0.606661,4.552798181818183,0.006349723124958794,4.549646,4.550105,4.552605
1,2,gamma::LE::NoTable,read_unbuff,0.606661,5.851055636363636,0.002781641000299214,5.849814,5.850647,5.851605
1,2,gamma::LE::Table,read_buff,0.607645,6.114275454545454,0.0060883611319242645,6.109397,6.112896,6.116647
1,2,gamma::LE::Table,read_unbuff,0.607645,7.648097272727273,0.010337985568677394,7.641563,7.644771,7.64873
1,2,zeta3::BE::NoTable,read_buff,0,7.752540636363637,0.011033410626571757,7.746772,7.74823,7.751355
1,2,zeta3::BE::NoTable,read_unbuff,0,9.231999090909092,0.016619752323393047,9.217189,9.232064,9.236647
1,2,zeta3::BE::Table,read_buff,0,7.840233818181818,0.011035306564098579,7.832272,7.83623,7.84723
1,2,zeta3::BE::Table,read_unbuff,0,9.163616272727271,0.021522567565655,9.14323,9.167188,9.17498
1,2,zeta3::LE::NoTable,read_buff,0,8.293427,0.004452303920443877,8.29098,8.29373,8.295105
1,2,zeta3::LE::NoTable,read_unbuff,0,9.106139181818182,0.014623743240485177,9.097105,9.103772,9.105439
1,2,zeta3::LE::Table,read_buff,0,8.249476181818181,0.0017007586435577866,8.248188,8.248939,8.250688
1,2,zeta3::LE::Table,read_unbuff,0,9.244514090909092,0.02494469673679979,9.238772,9.25048,9.258438
1,2,delta::BE::Table,read_buff,0.279694,8.155794363636364,0.022578884251763742,8.13298,8.151313,8.176855
1,2,delta::BE::Table,read_unbuff,0.279694,9.227858636363635,0.012585062830774825,9.21948,9.225272,9.226355
1,2,delta::BE::NoTable,read_buff,0.279908,7.906036818181818,0.00255247710345008,7.904147,7.905646,7.90648
1,2,delta::BE::NoTable,read_unbuff,0.279908,8.478502727272726,0.005733167276312625,8.474605,8.475396,8.481313
1,2,delta::LE::Table,read_buff,0.279451,6.739869909090909,0.00660422024851597,6.735438,6.73748,6.741313
1,2,delta::LE::Table,read_unbuff,0.279451,9.010063363636363,0.004296126494244,9.006813,9.00948,9.011438
1,2,delta::LE::NoTable,read_buff,0.279248,6.334101363636363,0.0032869216076056892,6.333022,6.334355,6.334855
1,2,delta::LE::NoTable,read_unbuff,0.279248,8.437309636363636,0.001728925578081313,8.43598,8.437563,8.438105
1,2,delta_gamma::BE::Table,read_buff,0.279958,7.251150090909091,0.004724160781653041,7.248809,7.248934,7.251601
1,2,delta_gamma::BE::Table,read_unbuff,0.279958,8.649960727272727,0.01140622328460148,8.640767,8.648559,8.657643
1,2,delta_gamma::BE::NoTable,read_buff,0.278778,6.446718363636363,0.006222286320521274,6.442268,6.445309,6.447267
1,2,delta_gamma::BE::NoTable,read_unbuff,0.278778,8.873779090909093,0.006737866226848971,8.872851,8.874518,8.876142
1,2,delta_gamma::LE::Table,read_buff,0.280178,6.011445545454546,0.00421697060373046,6.007726,6.011309,6.013101
1,2,delta_gamma::LE::Table,read_unbuff,0.280178,7.689161545454546,0.0279081089089304,7.670518,7.677642,7.686101
1,2,delta_gamma::LE::NoTable,read_buff,0.279903,5.7168814545454545,0.004709630141818672,5.71381,5.716767,5.717143
1,2,delta_gamma::LE::NoTable,read_unbuff,0.279903,8.449498818181818,0.005992169854371359,8.44506,8.449351,8.451393
2,1,gamma::BE::NoTable,read_buff,0.607526,4.756984181818182,0.0017435373135199347,4.755734,4.757443,4.757984
2,1,gamma::BE::NoTable,read_unbuff,0.607526,5.8573854545454545,0.004231371393854118,5.854859,5.854984,5.858609
2,1,gamma::BE::Table,read_buff,0.608808,6.633252727272728,0.005240687952757858,6.628734,6.632276,6.636776
2,1,gamma::BE::Table,read_unbuff,0.608808,8.26244990909091,0.004965360660708293,8.259775,8.261484,8.263651
2,1,gamma::LE::NoTable,read_buff,0.608541,4.551976454545454,0.002960780449936789,4.549151,4.552025,4.553359
2,1,gamma::LE::NoTable,read_unbuff,0.608541,5.850707636363636,0.017500546998723873,5.843859,5.844276,5.846401
2,1,gamma::LE::Table,read_buff,0.607204,6.7144272727272725,0.004904233785024988,6.711068,6.713359,6.714984
2,1,gamma::LE::Table,read_unbuff,0.607204,8.056150727272728,0.028335809598777763,8.046109,8.063901,8.069234
2,1,zeta3::BE::NoTable,read_buff,0,7.755400454545455,0.006145818372904154,7.752109,7.756067,7.756692
2,1,zeta3::BE::NoTable,read_unbuff,0,9.216514272727272,0.015648116245036647,9.20415,9.217401,9.221192
2,1,zeta3::BE::Table,read_buff,0,7.814294272727272,0.007475986464553207,7.808734,7.81715,7.818525
2,1,zeta3::BE::Table,read_unbuff,0,9.277063636363636,0.02290369609592628,9.254651,9.286026,9.293567
2,1,zeta3::LE::NoTable,read_buff,0,8.29340809090909,0.00754005695541558,8.289359,8.291442,8.293567
2,1,zeta3::LE::NoTable,read_unbuff,0,9.087196,0.006015813245106544,9.082525,9.087526,9.090484
2,1,zeta3::LE::Table,read_buff,0,8.374431181818181,0.008735444291141514,8.369234,8.377526,8.380776
2,1,zeta3::LE::Table,read_unbuff,0,9.234567363636364,0.023934309638143737,9.218901,9.221776,9.244484
2,1,omega::BE::NoTable,read_buff,0.279691,8.481775454545454,0.00804655361460605,8.474859,8.48065,8.484692
2,1,omega::BE::NoTable,read_unbuff,0.279691,8.211775545454547,0.008464630663692707,8.206026,8.207317,8.210984
2,1,omega::BE::Table,read_buff,0.279715,9.128669818181818,0.005909214631711616,9.123401,9.127151,9.128984
2,1,omega::BE::Table,read_unbuff,0.279715,11.326484,0.016836744625966123,11.313317,11.318484,11.330193
2,1,omega::LE::NoTable,read_buff,0.279095,7.710218727272728,0.0037570088924810817,7.708275,7.7109,7.712026
2,1,omega::LE::NoTable,read_unbuff,0.279095,8.623654545454546,0.00474676193554379,8.619567,8.623401,8.625401
2,1,omega::LE::Table,read_buff,0.279668,8.539870272727272,0.0038498788835734476,8.539025,8.540109,8.541317
2,1,omega::LE::Table,read_unbuff,0.279668,11.254105181818181,0.009529531843885972,11.243901,11.255775,11.260026
2,1,delta::BE::Table,read_buff,0.280729,8.281904545454546,0.006050332079541349,8.276151,8.281526,8.285484
2,1,delta::BE::Table,read_unbuff,0.280729,9.378863,0.05495846434717756,9.352943,9.363359,9.369651
2,1,delta::BE::NoTable,read_buff,0.280628,7.909275818181818,0.010095077461992868,7.902776,7.906067,7.907151
2,1,delta::BE::NoTable,read_unbuff,0.280628,8.476328818181816,0.002872116112491927,8.473984,8.476401,8.476651
2,1,delta::LE::Table,read_buff,0.279551,7.2897111818181815,0.005176745248091399,7.286567,7.288317,7.289151
2,1,delta::LE::Table,read_unbuff,0.279551,8.985908000000002,0.010672325941424362,8.979817,8.981692,8.985567
2,1,delta::LE::NoTable,read_buff,0.280014,6.335567272727274,0.002622066135356312,6.334192,6.335067,6.337234
2,1,delta::LE::NoTable,read_unbuff,0.280014,8.426294545454544,0.005334874363349683,8.422359,8.423109,8.427193
2,1,delta_gamma::BE::Table,read_buff,0.279436,7.017565090909091,0.009943503743193794,7.011917,7.016043,7.017751
2,1,delta_gamma::BE::Table,read_unbuff,0.279436,8.30429618181818,0.019385153947380676,8.295834,8.299334,8.301
2,1,delta_gamma::BE::NoTable,read_buff,0.279787,5.995065272727273,0.0036632361674047743,5.991418,5.995375,5.996168
2,1,delta_gamma::BE::NoTable,read_unbuff,0.279787,7.72240990909091,0.016283262642692697,7.711876,7.716418,7.721501
2,1,delta_gamma::LE::Table,read_buff,0.279857,6.506008181818181,0.004258059577276594,6.5025,6.505334,6.507084
2,1,delta_gamma::LE::Table,read_unbuff,0.279857,7.590997000000001,0.010046019281287222,7.583334,7.589709,7.591251
2,1,delta_gamma::LE::NoTable,read_buff,0.279054,5.412939909090909,0.005356045191268339,5.408709,5.414167,5.415542
2,1,delta_gamma::LE::NoTable,read_unbuff,0.279054,7.346356636363637,0.002244890566273891,7.344584,7.346792,7.347709
2,2,gamma::BE::NoTable,read_buff,0.608404,4.757268636363636,0.0020310588998217606,4.755352,4.758227,4.759019
2,2,gamma::BE::NoTable,read_unbuff,0.608404,5.861340545454545,0.005740885425849151,5.856227,5.861477,5.86456
2,2,gamma::BE::Table,read_buff,0.608139,6.336048909090909,0.0029988524956904477,6.334602,6.335352,6.337393
2,2,gamma::BE::Table,read_unbuff,0.608139,7.987499727272728,0.02367601180136101,7.973852,7.997018,7.999394
2,2,gamma::LE::NoTable,read_buff,0.608056,4.530700454545454,0.0013316421714286248,4.529852,4.530769,4.531061
2,2,gamma::LE::NoTable,read_unbuff,0.608056,5.8623330909090905,0.00635755455272768,5.85831,5.861269,5.862269
2,2,gamma::LE::Table,read_buff,0.608195,6.186121,0.006081651042274733,6.182269,6.183977,6.185269
2,2,gamma::LE::Table,read_unbuff,0.608195,7.590529909090909,0.03460174620291444,7.549018,7.588602,7.60431
2,2,zeta3::BE::NoTable,read_buff,0,7.764787545454545,0.005063219062289007,7.760102,7.764519,7.767477
2,2,zeta3::BE::NoTable,read_unbuff,0,9.230988363636365,0.013843818658684295,9.220561,9.223935,9.231102
2,2,zeta3::BE::Table,read_buff,0,7.850545272727272,0.04123527108214736,7.833352,7.837977,7.840102
2,2,zeta3::BE::Table,read_unbuff,0,9.292359727272729,0.017593186926142184,9.283602,9.295186,9.296435
2,2,zeta3::LE::NoTable,read_buff,0,8.264757363636363,0.008466508031918733,8.259935,8.262811,8.26556
2,2,zeta3::LE::NoTable,read_unbuff,0,9.152287454545455,0.005484651007377676,9.147143,9.15106,9.157185
2,2,zeta3::LE::Table,read_buff,0,8.036450545454546,0.021042841577903107,8.02831,8.032602,8.033394
2,2,zeta3::LE::Table,read_unbuff,0,9.26595409090909,0.014077608820069807,9.254643,9.263644,9.27306
2,2,omega::BE::NoTable,read_buff,0.279544,8.545973272727272,0.005265112650094283,8.542519,8.545352,8.546769
2,2,omega::BE::NoTable,read_unbuff,0.279544,8.219855727272728,0.02757918090912393,8.207269,8.21206,8.21456
2,2,omega::BE::Table,read_buff,0.27964,9.137219363636365,0.007295618921966018,9.133602,9.13506,9.136269
2,2,omega::BE::Table,read_unbuff,0.27964,11.316961818181818,0.007680972657393896,11.311435,11.314602,11.316602
2,2,omega::LE::NoTable,read_buff,0.279222,7.626969454545455,0.003618333521488429,7.624644,7.626727,7.629144
2,2,omega::LE::NoTable,read_unbuff,0.279222,8.622079272727273,0.011623760330382699,8.614852,8.615769,8.619436
2,2,omega::LE::Table,read_buff,0.279909,8.577374636363636,0.0032328565471647216,8.574852,8.576435,8.578644
2,2,omega::LE::Table,read_unbuff,0.279909,11.244238272727271,0.0160858876416005,11.23506,11.236436,11.242477
2,2,delta::BE::Table,read_buff,0.280101,8.082264818181818,0.0035097129745373765,8.07831,8.082269,8.083602
2,2,delta::BE::Table,read_unbuff,0.280101,9.329602,0.011061003200433576,9.32381,9.325394,9.327977
2,2,delta::BE::NoTable,read_buff,0.278965,7.906655181818182,0.002785743987454118,7.903811,7.906435,7.906727
2,2,delta::BE::NoTable,read_unbuff,0.278965,8.473048818181818,0.0019530211887315834,8.47156,8.472768,8.474102
2,2,delta::LE::Table,read_buff,0.279779,6.8206701818181825,0.006724009664154091,6.816686,6.81781,6.823894
2,2,delta::LE::Table,read_unbuff,0.279779,8.962848363636363,0.05930647733304157,8.926061,8.933311,8.935852
2,2,delta::LE::NoTable,read_buff,0.280176,6.325742,0.004226879581913879,6.323602,6.325018,6.326519
2,2,delta::LE::NoTable,read_unbuff,0.280176,8.298359727272727,0.0024371114496842573,8.297144,8.298102,8.298227
2,2,delta_gamma::BE::Table,read_buff,0.279622,7.173914,0.007392000175865834,7.169691,7.170399,7.174899
2,2,delta_gamma::BE::Table,read_unbuff,0.279622,8.865269909090909,0.02585546879657971,8.850648,8.855398,8.868232
2,2,delta_gamma::BE::NoTable,read_buff,0.279399,6.440716818181818,0.005215563456007211,6.437524,6.439648,6.440815
2,2,delta_gamma::BE::NoTable,read_unbuff,0.279399,8.863766181818182,0.009700986040791617,8.857607,8.861857,8.862607
2,2,delta_gamma::LE::Table,read_buff,0.279809,6.452326636363636,0.014849085636986059,6.440607,6.444482,6.468607
2,2,delta_gamma::LE::Table,read_unbuff,0.279809,7.8586410909090905,0.04144346243608162,7.839024,7.840399,7.852023
2,2,delta_gamma::LE::NoTable,read_buff,0.279985,5.715493636363636,0.0037140128775417286,5.714066,5.71444,5.715023
2,2,delta_gamma::LE::NoTable,read_unbuff,0.279985,8.44944427272727,0.008556289500605902,8.444357,8.445941,8.449649
3,1,gamma::BE::NoTable,read_buff,0.827427,4.770452727272726,0.0015169150332770846,4.769646,4.770604,4.770979
3,1,gamma::BE::NoTable,read_unbuff,0.827427,5.884357727272728,0.006495596386644024,5.876812,5.885312,5.887604
3,1,gamma::BE::Table,read_buff,0.827584,5.3210774545454536,0.02421151422098039,5.311687,5.311979,5.314521
3,1,gamma::BE::Table,read_unbuff,0.827584,6.740937454545454,0.003861708051203004,6.73927,6.739438,6.740937
3,1,gamma::LE::NoTable,read_buff,0.827469,4.550812272727272,0.0024883261076840213,4.548479,4.549687,4.552229
3,1,gamma::LE::NoTable,read_unbuff,0.827469,5.849550818181817,0.0034504552980199944,5.846771,5.849687,5.851229
3,1,gamma::LE::Table,read_buff,0.827558,5.185111636363636,0.0025479495784935693,5.182729,5.186229,5.186646
3,1,gamma::LE::Table,read_unbuff,0.827558,6.475804999999999,0.0062685719107305376,6.472896,6.473896,6.475063
3,1,zeta3::BE::NoTable,read_buff,0.17934,7.768895909090909,0.004496367988822656,7.765479,7.768688,7.771521
3,1,zeta3::BE::NoTable,read_unbuff,0.17934,9.236585272727272,0.024108151497329026,9.213521,9.232604,9.252938
3,1,zeta3::BE::Table,read_buff,0.178508,7.927691090909092,0.005390886336300266,7.925187,7.928312,7.931146
3,1,zeta3::BE::Table,read_unbuff,0.178508,9.448073636363635,0.013562447436010093,9.44177,9.445479,9.446521
3,1,zeta3::LE::NoTable,read_buff,0.178777,8.059884454545454,0.007998218343651739,8.055896,8.058104,8.058854
3,1,zeta3::LE::NoTable,read_unbuff,0.178777,9.08786172727273,0.018599315504022794,9.072896,9.080729,9.098146
3,1,zeta3::LE::Table,read_buff,0.17853,8.161058545454546,0.005639273949076034,8.157396,8.159229,8.164521
3,1,zeta3::LE::Table,read_unbuff,0.17853,9.259861727272728,0.00354317552743051,9.255521,9.260229,9.260729
3,1,omega::BE::NoTable,read_buff,0.43661,8.510577636363637,0.045555007938256044,8.493146,8.495854,8.502188
3,1,omega::BE::NoTable,read_unbuff,0.43661,8.233702545454545,0.04930477198073967,8.207188,8.209521,8.211229
3,1,omega::BE::Table,read_buff,0.437059,8.99110790909091,0.007701051609417158,8.984521,8.990937,8.992021
3,1,omega::BE::Table,read_unbuff,0.437059,10.896907090909092,0.012153524282730019,10.889104,10.891354,10.89852
3,1,omega::LE::NoTable,read_buff,0.436189,7.682448818181818,0.005665433519478908,7.678729,7.681729,7.684187
3,1,omega::LE::NoTable,read_unbuff,0.436189,8.647982727272726,0.015285636689983916,8.636729,8.641104,8.656771
3,1,omega::LE::Table,read_buff,0.436556,8.415414636363634,0.007173314175089791,8.412812,8.415229,8.416479
3,1,omega::LE::Table,read_unbuff,0.436556,10.800660818181818,0.01255771599311078,10.787479,10.801521,10.80577
3,1,delta::BE::Table,read_buff,0.28018,8.339236636363637,0.002186382732859342,8.337437,8.339146,8.339895
3,1,delta::BE::Table,read_unbuff,0.28018,9.274346454545455,0.02422141732171595,9.250645,9.26927,9.296687
3,1,delta::BE::NoTable,read_buff,0.280239,7.904630545454546,0.0028229272170439577,7.903021,7.903854,7.906395
3,1,delta::BE::NoTable,read_unbuff,0.280239,8.484725181818181,0.011780282465358425,8.476354,8.481854,8.486896
3,1,delta::LE::Table,read_buff,0.280198,7.2037178181818184,0.007261910531233365,7.200604,7.201521,7.202271
3,1,delta::LE::Table,read_unbuff,0.280198,9.103819909090909,0.014486047345322332,9.09277,9.096188,9.108854
3,1,delta::LE::NoTable,read_buff,0.279615,6.322626636363636,0.0045291850320498955,6.317646,6.324187,6.326604
3,1,delta::LE::NoTable,read_unbuff,0.279615,8.416986545454547,0.0017716246986106288,8.415604,8.416729,8.417437
3,1,delta_gamma::BE::Table,read_buff,0.279979,7.0194422727272725,0.004136382624731447,7.016276,7.018275,7.022692
3,1,delta_gamma::BE::Table,read_unbuff,0.279979,8.478415636363637,0.06036393989671771,8.427775,8.445234,8.53715
3,1,delta_gamma::BE::NoTable,read_buff,0.279704,5.993711090909091,0.0030203933006992816,5.990234,5.994067,5.995609
3,1,delta_gamma::BE::NoTable,read_unbuff,0.279704,7.738359,0.004658673824169294,7.734068,7.737067,7.741067
3,1,delta_gamma::LE::Table,read_buff,0.27951,6.463146909090909,0.004417490791264823,6.459234,6.460817,6.466818
3,1,delta_gamma::LE::Table,read_unbuff,0.27951,7.690423272727273,0.03149735485748257,7.663109,7.685026,7.692651
3,1,delta_gamma::LE::NoTable,read_buff,0.28014,5.420438636363637,0.007870635505125925,5.416276,5.417359,5.418526
3,1,delta_gamma::LE::NoTable,read_unbuff,0.28014,7.358287000000001,0.0048128672119643195,7.353651,7.356859,7.360984
3,2,gamma::BE::NoTable,read_buff,0.827776,4.769933181818183,0.0019345370411642593,4.768766,4.769058,4.770183
3,2,gamma::BE::NoTable,read_unbuff,0.827776,5.8612363636363645,0.0037118748705398962,5.860767,5.8626,5.863225
3,2,gamma::BE::Table,read_buff,0.827365,4.944330999999999,0.00879081427400206,4.939892,4.942058,4.94285
3,2,gamma::BE::Table,read_unbuff,0.827365,6.5029710909090905,0.0028702334906604895,6.500391,6.503017,6.503642
3,2,gamma::LE::NoTable,read_buff,0.827585,4.551550818181818,0.001978491790136166,4.549725,4.55085,4.553225
3,2,gamma::LE::NoTable,read_unbuff,0.827585,5.842160636363635,0.0051077419526191215,5.839767,5.841808,5.84335
3,2,gamma::LE::Table,read_buff,0.827944,4.562596090909091,0.0020415724554639185,4.561183,4.561975,4.564142
3,2,gamma::LE::Table,read_unbuff,0.827944,6.276463636363636,0.0075143938580929815,6.272183,6.274267,6.275975
3,2,zeta3::BE::NoTable,read_buff,0.178702,7.767630363636363,0.0044167506217291565,7.764517,7.767017,7.767975
3,2,zeta3::BE::NoTable,read_unbuff,0.178702,9.222050727272729,0.02151965504412584,9.202558,9.2236,9.229684
3,2,zeta3::BE::Table,read_buff,0.179186,7.753137909090909,0.0035770518434751304,7.75185,7.752475,7.753225
3,2,zeta3::BE::Table,read_unbuff,0.179186,9.337156909090911,0.0034639264268908187,9.335391,9.335642,9.337392
3,2,zeta3::LE::NoTable,read_buff,0.178294,8.00392190909091,0.004399930827968682,8.000391,8.003308,8.005767
3,2,zeta3::LE::NoTable,read_unbuff,0.178294,9.068187000000002,0.026893242452333665,9.04835,9.058016,9.06585
3,2,zeta3::LE::Table,read_buff,0.179524,7.939774363636363,0.003354610268652277,7.937766,7.939683,7.940684
3,2,zeta3::LE::Table,read_unbuff,0.179524,9.091959636363637,0.0029542392344806966,9.089308,9.092016,9.093225
3,2,omega::BE::NoTable,read_buff,0.437197,8.49170590909091,0.01862359511724064,8.4841,8.4861,8.48985
