max,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
2,1,gamma::BE::NoTable,write,0.759873,2.8946917272727277,0.034757560593605775,2.865344,2.905377,2.913068
2,1,gamma::BE::Table,write,0.759625,4.088662181818182,0.017432786024145424,4.078639,4.089995,4.099758
2,1,gamma::LE::NoTable,write,0.76053,3.027671272727273,0.02244666861737351,3.014029,3.022238,3.044024
2,1,gamma::LE::Table,write,0.759967,4.313831636363637,0.014570959929069422,4.305195,4.31042,4.323609
2,1,zeta3::BE::NoTable,write,0.256561,10.488448727272727,0.031763007905709684,10.463935,10.471708,10.503017
2,1,zeta3::BE::Table,write,0.256408,9.658465636363635,0.03206852056229847,9.645003,9.654892,9.670079
2,1,zeta3::LE::NoTable,write,0.254989,11.352697909090907,0.01558209662051068,11.332204,11.354474,11.356673
2,1,zeta3::LE::Table,write,0.256037,10.379254999999999,0.01506868393058923,10.368595,10.373104,10.384417
2,1,omega::BE::NoTable,write,0.379974,15.716725818181818,0.09389406232006164,15.66047,15.695308,15.713805
2,1,omega::BE::Table,write,0.377912,14.965860090909091,0.039171369617245835,14.930401,14.962504,14.971976
2,1,omega::LE::NoTable,write,0.379118,15.303307363636364,0.021939918939106146,15.290519,15.302651,15.322307
2,1,omega::LE::Table,write,0.379064,15.043085545454545,0.049059099625581346,14.991632,15.029886,15.069931
2,1,delta::BE::Table,write,0.379317,7.404625454545454,0.016787930386820048,7.391031,7.397808,7.417365
2,1,delta::BE::NoTable,write,0.378384,4.629138,0.058281288420898865,4.588219,4.628041,4.670983
2,1,delta::LE::Table,write,0.379349,7.492121727272727,0.03584781981122685,7.468275,7.474792,7.496375
2,1,delta::LE::NoTable,write,0.378863,4.690401454545454,0.017812232001428865,4.67308,4.691958,4.699754
2,1,delta_gamma::BE::Table,write,0.377882,6.555006636363636,0.026228989089451166,6.53065,6.553714,6.569871
2,1,delta_gamma::BE::NoTable,write,0.378387,4.36057,0.013439144206384505,4.350498,4.364366,4.369109
2,1,delta_gamma::LE::Table,write,0.379423,7.2679030909090905,0.026527401985322694,7.254801,7.267434,7.275009
2,1,delta_gamma::LE::NoTable,write,0.378868,4.656816545454546,0.010181815362337317,4.651954,4.660795,4.661298
2,2,gamma::BE::NoTable,write,0.760396,2.8837109090909085,0.05483386613846321,2.859118,2.865422,2.881897
2,2,gamma::BE::Table,write,0.759262,4.297773727272727,0.016717549121153755,4.284755,4.302004,4.307173
2,2,gamma::LE::NoTable,write,0.759387,3.008646272727273,0.01316335523406483,3.000387,3.009549,3.01767
2,2,gamma::LE::Table,write,0.760116,4.098139090909091,0.017327328053999308,4.082596,4.097657,4.101825
2,2,zeta3::BE::NoTable,write,0.255976,10.478485636363637,0.03458997310861269,10.455389,10.488244,10.502783
