max,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
2,1,gamma::BE::NoTable,write,0.760505,3.226524545454546,0.07117895674616721,3.149191,3.23115,3.279025
2,1,gamma::BE::Table,write,0.759416,4.405899636363635,0.00922596458125356,4.398066,4.400941,4.414358
2,1,gamma::LE::NoTable,write,0.759591,3.3002594545454547,0.007272547962903102,3.295441,3.296608,3.30265
2,1,gamma::LE::Table,write,0.760278,4.338217727272727,0.03783614753404706,4.316108,4.323191,4.340649
2,1,zeta3::BE::NoTable,write,0.256588,12.441600363636361,0.05598522081634148,12.41465,12.42665,12.430149
2,1,zeta3::BE::Table,write,0.256008,10.484971545454547,0.13174673540726822,10.422775,10.434358,10.460941
2,1,zeta3::LE::NoTable,write,0.257045,12.153536272727273,0.06701050336938351,12.120108,12.135192,12.141108
2,1,zeta3::LE::Table,write,0.255536,18.169585545454545,0.33715088189870285,17.879233,18.098983,18.290483
2,1,omega::BE::NoTable,write,0.378921,12.267217727272726,0.01989665198515023,12.256608,12.264608,12.281566
2,1,omega::BE::Table,write,0.378395,12.593021090909092,0.1317143999708874,12.493108,12.646067,12.697483
2,1,omega::LE::NoTable,write,0.378885,12.946198727272728,0.06785305295724112,12.891941,12.962649,12.980358
2,1,omega::LE::Table,write,0.379369,12.34250209090909,0.018297822370187136,12.331567,12.336067,12.349691
2,1,delta::BE::Table,write,0.37912,9.642551181818181,0.06659028937738311,9.603067,9.615108,9.628275
2,1,delta::BE::NoTable,write,0.378327,6.064808727272727,0.04025459667191046,6.058067,6.066524,6.075358
2,1,delta::LE::Table,write,0.379993,8.374880545454547,0.007276383942091481,8.3704,8.372399,8.374775
2,1,delta::LE::NoTable,write,0.37912,7.084596727272729,0.04907426832687516,7.051858,7.055567,7.092191
2,1,delta_gamma::BE::Table,write,0.379575,8.535908181818181,0.054688393210659,8.497984,8.511109,8.513693
2,1,delta_gamma::BE::NoTable,write,0.379056,6.233859090909091,0.02594375476470026,6.211068,6.223734,6.240109
2,1,delta_gamma::LE::Table,write,0.379399,8.539252909090909,0.06703133649339589,8.453984,8.551234,8.562943
2,1,delta_gamma::LE::NoTable,write,0.379338,7.033854818181818,0.010424526855624491,7.024817,7.034817,7.037567
2,2,gamma::BE::NoTable,write,0.759588,3.2052111818181817,0.059327842158329244,3.159442,3.174942,3.214526
2,2,gamma::BE::Table,write,0.759684,4.394097636363637,0.013262735851043072,4.386484,4.388984,4.391568
2,2,gamma::LE::NoTable,write,0.75946,3.304086545454546,0.01916790600646627,3.284609,3.302984,3.316151
2,2,gamma::LE::Table,write,0.760966,4.280844,0.03905061604891759,4.259151,4.2669,4.278901
2,2,zeta3::BE::NoTable,write,0.25637,12.472760636363635,0.07215377434101825,12.444276,12.449568,12.461484
2,2,zeta3::BE::Table,write,0.256009,10.52651809090909,0.09296850142113125,10.453109,10.497692,10.547525
2,2,zeta3::LE::NoTable,write,0.256925,12.159972727272727,0.03407026311049194,12.133859,12.140109,12.188401
2,2,zeta3::LE::Table,write,0.257007,17.843911727272726,0.017242434341419817,17.831609,17.837942,17.847525
2,2,omega::BE::NoTable,write,0.378912,12.198370454545454,0.1186633075557592,12.087651,12.235234,12.2509
2,2,omega::BE::Table,write,0.380236,13.01455636363636,2.1944575136984668,12.280109,12.321443,12.457568
2,2,omega::LE::NoTable,write,0.378483,12.935051909090909,0.08469926258764557,12.883817,12.945692,12.973192
2,2,omega::LE::Table,write,0.377942,12.447370090909091,0.06339639215673819,12.391192,12.475901,12.476025
2,2,delta::BE::Table,write,0.378666,9.642411909090908,0.0847435292437771,9.597775,9.6039,9.618651
2,2,delta::BE::NoTable,write,0.379298,6.052495363636364,0.058244814777407915,5.992318,6.056359,6.065067
2,2,delta::LE::Table,write,0.379591,8.30545,0.05460860358588186,8.264942,8.273526,8.328484
2,2,delta::LE::NoTable,write,0.379435,7.094904545454546,0.07928386692431649,7.053943,7.055817,7.062568
2,2,delta_gamma::BE::Table,write,0.378892,8.189048454545453,0.012922902517342048,8.176026,8.189776,8.192192
2,2,delta_gamma::BE::NoTable,write,0.37836,5.939760545454545,0.030260968055776567,5.917359,5.925067,5.942276
2,2,delta_gamma::LE::Table,write,0.378653,8.576563545454546,0.1370005793975803,8.504942,8.61965,8.675151
2,2,delta_gamma::LE::NoTable,write,0.379374,6.7552757272727275,0.048668797786859376,6.702401,6.752943,6.773443
4,1,gamma::BE::NoTable,write,0.865203,3.1690938181818185,0.02932335260101815,3.152026,3.155151,3.159817
4,1,gamma::BE::Table,write,0.865417,3.8091358181818182,0.00892937144280809,3.801109,3.806859,3.811984
4,1,gamma::LE::NoTable,write,0.865347,3.3005826363636364,0.01365420217568736,3.292568,3.294609,3.296693
4,1,gamma::LE::Table,write,0.865086,3.839669545454545,0.03639138517661468,3.820151,3.826318,3.837984
4,1,zeta3::BE::NoTable,write,0.338101,12.437366545454546,0.06786264656401711,12.413984,12.416693,12.417192
4,1,zeta3::BE::Table,write,0.337424,10.602912090909093,0.08125768212969611,10.534609,10.596401,10.605234
4,1,zeta3::LE::NoTable,write,0.339212,12.182707454545453,0.0948223024560823,12.136317,12.143109,12.152609
4,1,zeta3::LE::Table,write,0.338733,17.145222636363638,0.07635283501648468,17.115609,17.126984,17.130068
4,1,omega::BE::NoTable,write,0.476599,12.342934636363635,0.0999525030614773,12.278484,12.288984,12.328484
4,1,omega::BE::Table,write,0.476533,11.970309727272728,0.016674766043881333,11.958192,11.974609,11.982025
4,1,omega::LE::NoTable,write,0.476772,12.864219,0.07512999853853311,12.783818,12.853151,12.928942
4,1,omega::LE::Table,write,0.477355,11.907578727272726,0.05427861357862977,11.847151,11.908359,11.952734
4,1,delta::BE::Table,write,0.477276,8.961408,0.021329935780494292,8.951442,8.956567,8.957734
4,1,delta::BE::NoTable,write,0.476722,6.058260727272726,0.02141118728184341,6.056359,6.064818,6.066401
4,1,delta::LE::Table,write,0.476303,8.489559909090909,0.0015965015787369737,8.488193,8.489401,8.490359
4,1,delta::LE::NoTable,write,0.477299,7.104559636363637,0.04394894729404267,7.055984,7.099359,7.109317
4,1,delta_gamma::BE::Table,write,0.477105,8.607040636363637,0.04415209737775233,8.57773,8.594772,8.595022
4,1,delta_gamma::BE::NoTable,write,0.477775,6.201036909090909,0.010485552502892157,6.192022,6.19898,6.204521
4,1,delta_gamma::LE::Table,write,0.476556,8.558869999999999,0.010032658471213304,8.55023,8.561271,8.56423
4,1,delta_gamma::LE::NoTable,write,0.477429,7.032256454545454,0.008074702339574346,7.025396,7.028271,7.038522
4,2,gamma::BE::NoTable,write,0.865322,3.179260909090909,0.04438318753414308,3.153359,3.159318,3.170318
4,2,gamma::BE::Table,write,0.865374,3.775722545454545,0.02009808459711334,3.75715,3.773234,3.787443
4,2,gamma::LE::NoTable,write,0.865234,3.320518,0.007573258281611691,3.316151,3.316609,3.324109
4,2,gamma::LE::Table,write,0.86555,3.7790561818181816,0.035921687983217536,3.760651,3.764193,3.779151
4,2,zeta3::BE::NoTable,write,0.33903,12.452188454545453,0.05690890924690719,12.427817,12.431234,12.434484
4,2,zeta3::BE::Table,write,0.337938,10.575726181818181,0.06632865544365907,10.523317,10.583359,10.6044
4,2,zeta3::LE::NoTable,write,0.338489,12.189734090909091,0.0913097051571788,12.137567,12.170776,12.200318
4,2,zeta3::LE::Table,write,0.338122,17.161707272727273,0.12237291513001611,17.106901,17.117359,17.122359
4,2,omega::BE::NoTable,write,0.476951,12.290586363636363,0.08889659692504838,12.250109,12.260401,12.269859
4,2,omega::BE::Table,write,0.476704,11.949563454545455,0.03757260739784661,11.934234,11.958984,11.965192
4,2,omega::LE::NoTable,write,0.47729,12.935397090909092,0.09752647953089914,12.875359,12.962068,12.969359
