max,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
2,1,gamma::BE::NoTable,write,0.759437,4.326088545454546,0.015136295097305715,4.315871,4.327328,4.328859
2,1,gamma::BE::Table,write,0.759886,5.732977727272727,0.021971261693816822,5.714054,5.730208,5.73409
2,1,gamma::LE::NoTable,write,0.76027,4.923924727272727,0.059908096711698174,4.873862,4.915086,4.927292
2,1,gamma::LE::Table,write,0.759948,6.215442636363637,0.056885265530315934,6.158391,6.214269,6.253237
2,1,zeta3::BE::NoTable,write,0.257008,17.159825545454545,0.03836116492851475,17.134578,17.144684,17.17845
2,1,zeta3::BE::Table,write,0.256764,15.932926545454546,0.020363793317374076,15.918402,15.934524,15.938509
2,1,zeta3::LE::NoTable,write,0.256136,19.319363363636363,0.06633390895654022,19.28736,19.324232,19.327309
2,1,zeta3::LE::Table,write,0.25581,17.132414636363638,0.026881183222740603,17.110973,17.123241,17.139233
2,1,omega::BE::NoTable,write,0.378781,20.550059818181815,0.05612255147054252,20.522297,20.559137,20.579889
2,1,omega::BE::Table,write,0.379443,18.417664545454542,0.030131936045875666,18.388831,18.415285,18.44364
2,1,omega::LE::NoTable,write,0.378794,19.30311109090909,0.07391432096482356,19.247859,19.301498,19.308919
2,1,omega::LE::Table,write,0.378175,19.06396809090909,0.045817062248587115,19.033474,19.064136,19.070594
2,1,delta::BE::Table,write,0.380006,12.251726272727272,0.025609715664532042,12.23288,12.244757,12.270082
2,1,delta::BE::NoTable,write,0.379796,9.464425909090908,0.01975694235176346,9.455814,9.46697,9.472914
2,1,delta::LE::Table,write,0.37809,12.790401909090908,0.028766086290819868,12.772073,12.779245,12.794072
2,1,delta::LE::NoTable,write,0.379296,10.08076418181818,0.039214534914540626,10.052848,10.102521,10.105618
2,1,delta_gamma::BE::Table,write,0.379119,10.783588000000002,0.03582014664961532,10.752435,10.77849,10.794869
2,1,delta_gamma::BE::NoTable,write,0.378848,8.714529272727274,0.02672396086694812,8.697106,8.708091,8.71797
2,1,delta_gamma::LE::Table,write,0.379264,11.139856545454547,0.020524447356085544,11.127075,11.135702,11.139016
2,1,delta_gamma::LE::NoTable,write,0.378633,9.255133909090908,0.03254651195582866,9.22723,9.246999,9.260082
2,2,gamma::BE::NoTable,write,0.760006,4.3570079090909095,0.020480179552213665,4.343401,4.350298,4.359869
2,2,gamma::BE::Table,write,0.75986,5.70011609090909,0.01703700558463577,5.685873,5.695977,5.697749
2,2,gamma::LE::NoTable,write,0.759825,5.015799454545454,0.04814080069829247,4.971401,5.031636,5.043325
2,2,gamma::LE::Table,write,0.759374,6.316344,0.04304942455364536,6.277982,6.305977,6.340635
2,2,zeta3::BE::NoTable,write,0.256843,17.30511709090909,0.0563744515174287,17.249076,17.301298,17.333928
2,2,zeta3::BE::Table,write,0.256828,15.94446381818182,0.019626875109492996,15.93006,15.942731,15.953144
2,2,zeta3::LE::NoTable,write,0.255855,19.210778818181815,0.056619604124046014,19.160603,19.209831,19.230454
2,2,zeta3::LE::Table,write,0.256736,17.154355636363636,0.03348293125541058,17.12974,17.153007,17.163488
2,2,omega::BE::NoTable,write,0.378992,19.586640545454546,0.07447635030311725,19.508374,19.603844,19.61425
2,2,omega::BE::Table,write,0.379153,18.45178981818182,0.04771815972524118,18.401057,18.476482,18.482648
2,2,omega::LE::NoTable,write,0.378885,19.231317,0.03427983466121158,19.197145,19.246803,19.253201
2,2,omega::LE::Table,write,0.378927,18.974365545454543,0.02066812635128644,18.950805,18.977112,18.981739
2,2,delta::BE::Table,write,0.378562,11.913153272727273,0.013739265337643702,11.90107,11.912065,11.916491
2,2,delta::BE::NoTable,write,0.379032,9.578931272727273,0.054046497041142005,9.545969,9.573644,9.590162
2,2,delta::LE::Table,write,0.37916,12.629895363636365,0.021507540079110134,12.606437,12.636606,12.640457
2,2,delta::LE::NoTable,write,0.379083,10.103176545454547,0.019583882859962567,10.087995,10.094488,10.119825
2,2,delta_gamma::BE::Table,write,0.378706,11.327450909090908,0.020175750144440983,11.320629,11.322101,11.330529
2,2,delta_gamma::BE::NoTable,write,0.379229,8.924028545454545,0.017793720652879912,8.911891,8.92784,8.934169
2,2,delta_gamma::LE::Table,write,0.378461,11.883829636363634,0.04901812035619602,11.848839,11.863724,11.877507
2,2,delta_gamma::LE::NoTable,write,0.379006,9.47512709090909,0.028728853689120995,9.460565,9.480938,9.488317
4,1,gamma::BE::NoTable,write,0.864894,4.331115727272727,0.020928299262438443,4.316976,4.325854,4.326312
4,1,gamma::BE::Table,write,0.865488,4.719065545454546,0.016520944164082348,4.708517,4.714757,4.727436
4,1,gamma::LE::NoTable,write,0.86576,4.945019454545455,0.03230961076634516,4.932099,4.94712,4.962767
4,1,gamma::LE::Table,write,0.865481,5.133157545454546,0.03896093606771694,5.101882,5.137601,5.150071
4,1,zeta3::BE::NoTable,write,0.338212,17.146484818181822,0.05877255365528758,17.11112,17.149774,17.180653
4,1,zeta3::BE::Table,write,0.338924,15.929317545454545,0.016529005326175048,15.920879,15.927608,15.935053
4,1,zeta3::LE::NoTable,write,0.338449,19.213572636363637,0.05110330347496664,19.175224,19.216868,19.23006
4,1,zeta3::LE::Table,write,0.339013,17.03082390909091,0.03706646758042814,17.011828,17.037917,17.040616
4,1,omega::BE::NoTable,write,0.476459,20.540263454545453,0.05156787299736702,20.502257,20.527178,20.558333
4,1,omega::BE::Table,write,0.477422,17.504218,0.06466701547620696,17.470812,17.482104,17.518986
4,1,omega::LE::NoTable,write,0.476537,19.29499009090909,0.05809494703406554,19.280299,19.302949,19.311531
4,1,omega::LE::Table,write,0.477371,18.301841,0.030686182757065004,18.284467,18.302934,18.308701
4,1,delta::BE::Table,write,0.476725,12.316946727272727,0.03273098279945448,12.305208,12.317067,12.320133
