n_bits,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
1,1,gamma::BE::NoTable,read_buff,0.60766,3.483306090909091,0.00960888459140334,3.476893,3.483655,3.486087
1,1,gamma::BE::NoTable,read_unbuff,0.60766,7.332854090909091,0.01885006550362382,7.325833,7.335401,7.345007
1,1,gamma::BE::Table,read_buff,0.606885,6.68809,0.009223225292705315,6.679456,6.685868,6.692798
1,1,gamma::BE::Table,read_unbuff,0.606885,8.71225909090909,0.013451168049314628,8.70341,8.711353,8.721108
1,1,gamma::LE::NoTable,read_buff,0.607351,3.169148454545454,0.007659097170863378,3.16412,3.171868,3.172763
1,1,gamma::LE::NoTable,read_unbuff,0.607351,6.689702636363637,0.013330794359472575,6.678275,6.694355,6.698867
1,1,gamma::LE::Table,read_buff,0.608359,6.355270272727273,0.016507705952620483,6.341717,6.352279,6.363374
1,1,gamma::LE::Table,read_unbuff,0.608359,7.867769636363636,0.011402753292715959,7.858409,7.869844,7.873124
1,1,zeta3::BE::NoTable,read_buff,0,12.818435636363636,0.016354313292050733,12.802895,12.816427,12.831189
1,1,zeta3::BE::NoTable,read_unbuff,0,11.867442454545454,0.0264613029511537,11.850983,11.861492,11.880089
1,1,zeta3::BE::Table,read_buff,0,12.596781545454547,0.046012394969971795,12.55007,12.590062,12.626795
1,1,zeta3::BE::Table,read_unbuff,0,12.14519290909091,0.01355066393542781,12.139779,12.144731,12.156237
1,1,zeta3::LE::NoTable,read_buff,0,12.422244727272727,0.029986635009920225,12.401586,12.415104,12.431463
1,1,zeta3::LE::NoTable,read_unbuff,0,11.170178545454547,0.01809912942858627,11.155466,11.170062,11.181152
1,1,zeta3::LE::Table,read_buff,0,12.537403090909091,0.05320669148228375,12.504856,12.524551,12.553701
1,1,zeta3::LE::Table,read_unbuff,0,11.416376181818181,0.02080558225485726,11.405771,11.416666,11.42137
1,1,delta::BE::Table,read_buff,0.279381,9.189572454545456,0.007980123036190057,9.182579,9.191091,9.19452
1,1,delta::BE::Table,read_unbuff,0.279381,10.239191272727272,0.013903469776216603,10.224273,10.237638,10.24704
1,1,delta::BE::NoTable,read_buff,0.280301,7.679073454545454,0.017674108471793924,7.670276,7.674303,7.684646
1,1,delta::BE::NoTable,read_unbuff,0.280301,9.820120454545455,0.013450366785806508,9.807957,9.820409,9.825672
1,1,delta::LE::Table,read_buff,0.279403,8.743035363636363,0.011978283109634278,8.731581,8.741454,8.74877
1,1,delta::LE::Table,read_unbuff,0.279403,9.34702909090909,0.010732808425146722,9.340039,9.348617,9.352841
1,1,delta::LE::NoTable,read_buff,0.27945,6.972883818181819,0.016905012906343376,6.959779,6.969494,6.977714
1,1,delta::LE::NoTable,read_unbuff,0.27945,8.942313363636366,0.01848247472213982,8.923743,8.942658,8.9573
1,1,delta_gamma::BE::Table,read_buff,0.27945,7.988191636363636,0.04464552383895314,7.958593,7.981422,7.990305
1,1,delta_gamma::BE::Table,read_unbuff,0.27945,8.527950545454546,0.026076565898766856,8.505058,8.524666,8.544177
1,1,delta_gamma::BE::NoTable,read_buff,0.280086,6.627087181818182,0.006318170064475751,6.622145,6.628716,6.632001
1,1,delta_gamma::BE::NoTable,read_unbuff,0.280086,8.530409090909092,0.01734089018738397,8.521025,8.537716,8.540521
1,1,delta_gamma::LE::Table,read_buff,0.278588,7.487013636363637,0.012548911700005856,7.478695,7.486146,7.490539
1,1,delta_gamma::LE::Table,read_unbuff,0.278588,7.748137363636364,0.021915944630669183,7.735705,7.749715,7.754585
1,1,delta_gamma::LE::NoTable,read_buff,0.280006,6.135812818181819,0.010228973025853369,6.125714,6.134489,6.139672
1,1,delta_gamma::LE::NoTable,read_unbuff,0.280006,7.712759181818183,0.018259773458716166,7.700178,7.715372,7.719486
1,2,gamma::BE::NoTable,read_buff,0.608288,3.4639041818181817,0.011079441256834037,3.455487,3.464085,3.46768
1,2,gamma::BE::NoTable,read_unbuff,0.608288,7.328538,0.01575271999370262,7.318237,7.324257,7.326575
1,2,gamma::BE::Table,read_buff,0.607162,6.717638818181818,0.012202320179524702,6.712187,6.718972,6.725806
1,2,gamma::BE::Table,read_unbuff,0.607162,8.616412545454544,0.016057246796158064,8.604032,8.616283,8.620896
1,2,gamma::LE::NoTable,read_buff,0.607734,3.148630363636364,0.006891459544577343,3.145008,3.147992,3.149949
1,2,gamma::LE::NoTable,read_unbuff,0.607734,6.729416272727272,0.01664270121158766,6.715476,6.726335,6.732285
1,2,gamma::LE::Table,read_buff,0.60756,6.545784818181818,0.011467604595713663,6.544224,6.546869,6.547683
1,2,gamma::LE::Table,read_unbuff,0.60756,7.888094454545455,0.00981695271826896,7.880991,7.887742,7.891952
1,2,zeta3::BE::NoTable,read_buff,0,12.815873000000002,0.03555899389184104,12.785189,12.802743,12.845875
1,2,zeta3::BE::NoTable,read_unbuff,0,11.853212090909091,0.007530014308811427,11.848715,11.857309,11.858011
1,2,zeta3::BE::Table,read_buff,0,12.556064,0.04915439867804315,12.537972,12.549617,12.569571
1,2,zeta3::BE::Table,read_unbuff,0,12.123584363636363,0.016574625149744594,12.109033,12.126658,12.130277
1,2,zeta3::LE::NoTable,read_buff,0,12.462552818181818,0.026488617637839197,12.446872,12.463216,12.471255
1,2,zeta3::LE::NoTable,read_unbuff,0,11.159979090909092,0.017524222547403163,11.144339,11.15922,11.173553
1,2,zeta3::LE::Table,read_buff,0,12.537700454545455,0.04874286399128295,12.502061,12.539304,12.557229
1,2,zeta3::LE::Table,read_unbuff,0,11.407098363636363,0.024028736626267873,11.38657,11.403273,11.417712
1,2,delta::BE::Table,read_buff,0.279378,9.202941909090907,0.01102434663328918,9.192945,9.204136,9.208716
1,2,delta::BE::Table,read_unbuff,0.279378,10.225586000000002,0.019543329189265376,10.213692,10.226676,10.232644
1,2,delta::BE::NoTable,read_buff,0.278883,7.673246727272727,0.009885531944118283,7.666333,7.669914,7.68017
1,2,delta::BE::NoTable,read_unbuff,0.278883,9.90183990909091,0.015557354122437006,9.888245,9.900167,9.90873
1,2,delta::LE::Table,read_buff,0.279678,8.830426363636361,0.017379260319545793,8.813525,8.825168,8.845742
1,2,delta::LE::Table,read_unbuff,0.279678,9.357395,0.020444492368361687,9.343137,9.36591,9.367024
1,2,delta::LE::NoTable,read_buff,0.279743,7.045839818181818,0.011269697394501626,7.03831,7.04768,7.047779
1,2,delta::LE::NoTable,read_unbuff,0.279743,8.977994818181818,0.01569945480466219,8.964149,8.971002,8.99374
1,2,delta_gamma::BE::Table,read_buff,0.279695,7.979420545454546,0.01053492548966187,7.973502,7.974789,7.983719
1,2,delta_gamma::BE::Table,read_unbuff,0.279695,8.57424309090909,0.024037363638529787,8.557888,8.565088,8.568272
1,2,delta_gamma::BE::NoTable,read_buff,0.279938,6.698360090909091,0.012425310494748555,6.683471,6.700923,6.7055
1,2,delta_gamma::BE::NoTable,read_unbuff,0.279938,8.515588636363635,0.012438655532433271,8.502816,8.517279,8.521735
1,2,delta_gamma::LE::Table,read_buff,0.280126,7.435284454545454,0.023243803554339793,7.417134,7.429353,7.442424
1,2,delta_gamma::LE::Table,read_unbuff,0.280126,7.737003636363636,0.018922113710009875,7.721459,7.735766,7.736837
1,2,delta_gamma::LE::NoTable,read_buff,0.279674,6.0795995454545455,0.006496818534692818,6.073376,6.078642,6.082471
1,2,delta_gamma::LE::NoTable,read_unbuff,0.279674,7.790367999999999,0.018683053503108053,7.775754,7.79816,7.798811
2,1,gamma::BE::NoTable,read_buff,0.607691,3.4669796363636363,0.011523686842957211,3.460751,3.467268,3.471181
2,1,gamma::BE::NoTable,read_unbuff,0.607691,7.229734272727273,0.01816252586008291,7.214735,7.223514,7.242288
2,1,gamma::BE::Table,read_buff,0.607693,6.810412545454546,0.034155964894476705,6.788901,6.803286,6.812857
2,1,gamma::BE::Table,read_unbuff,0.607693,8.729057545454546,0.015528901399414324,8.716764,8.731184,8.737787
2,1,gamma::LE::NoTable,read_buff,0.607196,3.1720595454545455,0.011424965587376051,3.163134,3.171212,3.174042
2,1,gamma::LE::NoTable,read_unbuff,0.607196,6.646284818181818,0.01685452693977604,6.632544,6.646554,6.656375
2,1,gamma::LE::Table,read_buff,0.608257,6.366980636363635,0.01525816540920112,6.356683,6.358724,6.374842
2,1,gamma::LE::Table,read_unbuff,0.608257,8.010325272727272,0.02120315365265672,8.000063,8.00691,8.017901
2,1,zeta3::BE::NoTable,read_buff,0,12.831769,0.02609430037000419,12.819591,12.828657,12.83393
2,1,zeta3::BE::NoTable,read_unbuff,0,11.922323363636364,0.02568784936218954,11.899706,11.923542,11.927058
2,1,zeta3::BE::Table,read_buff,0,12.567351727272726,0.033925354300555065,12.543801,12.568953,12.59337
2,1,zeta3::BE::Table,read_unbuff,0,12.126337272727271,0.012856893661308086,12.116836,12.125483,12.133825
2,1,zeta3::LE::NoTable,read_buff,0,12.463619454545455,0.012347720189279005,12.455701,12.464732,12.466847
2,1,zeta3::LE::NoTable,read_unbuff,0,11.179624909090908,0.018491005383453437,11.165495,11.176896,11.184353
2,1,zeta3::LE::Table,read_buff,0,12.388841090909091,0.0258462211259386,12.370473,12.38342,12.385866
2,1,zeta3::LE::Table,read_unbuff,0,11.327728181818182,0.01161209059401608,11.322362,11.327476,11.329452
2,1,omega::BE::NoTable,read_buff,0.279607,10.111346818181818,0.022486631183075055,10.084916,10.114857,10.12792
2,1,omega::BE::NoTable,read_unbuff,0.279607,11.932283454545455,0.029513487460358437,11.909985,11.926766,11.948129
2,1,omega::BE::Table,read_buff,0.279506,11.062441181818182,0.02656068134976277,11.035506,11.057937,11.080291
2,1,omega::BE::Table,read_unbuff,0.279506,13.742047818181819,0.04050958320895949,13.693474,13.740937,13.770021
2,1,omega::LE::NoTable,read_buff,0.279447,9.990820000000001,0.019490916689576237,9.978769,9.986323,9.988699
2,1,omega::LE::NoTable,read_unbuff,0.279447,11.250278818181819,0.04406658443042317,11.211093,11.230059,11.284384
2,1,omega::LE::Table,read_buff,0.280092,10.646878636363635,0.015449427699903217,10.638851,10.646382,10.653933
2,1,omega::LE::Table,read_unbuff,0.280092,12.786684090909091,0.03157014026086857,12.760716,12.771034,12.814459
2,1,delta::BE::Table,read_buff,0.27918,9.239344454545455,0.00959059622092032,9.232594,9.239057,9.243399
2,1,delta::BE::Table,read_unbuff,0.27918,10.337623545454544,0.020399501284902317,10.320672,10.342358,10.347043
2,1,delta::BE::NoTable,read_buff,0.280089,7.605513272727275,0.012674861917124417,7.59527,7.606075,7.611227
2,1,delta::BE::NoTable,read_unbuff,0.280089,9.799618363636363,0.012973447608656189,9.789673,9.798867,9.806091
2,1,delta::LE::Table,read_buff,0.279294,8.715489818181817,0.017990070815970184,8.707406,8.711514,8.71897
2,1,delta::LE::Table,read_unbuff,0.279294,9.331368181818181,0.019505367050215685,9.311525,9.329101,9.34304
2,1,delta::LE::NoTable,read_buff,0.279802,6.971541636363636,0.0159040880296403,6.964311,6.967351,6.982944
2,1,delta::LE::NoTable,read_unbuff,0.279802,8.942428818181819,0.028148508254677327,8.913027,8.943406,8.955228
2,1,delta_gamma::BE::Table,read_buff,0.278983,8.094649818181818,0.008671246540356115,8.090393,8.091249,8.093132
2,1,delta_gamma::BE::Table,read_unbuff,0.278983,8.579179272727274,0.024624846196842957,8.556135,8.578353,8.59248
2,1,delta_gamma::BE::NoTable,read_buff,0.280089,6.6309023636363635,0.00871798666290257,6.622912,6.63039,6.633587
2,1,delta_gamma::BE::NoTable,read_unbuff,0.280089,8.507835454545456,0.02182221654811264,8.489203,8.512254,8.517375
2,1,delta_gamma::LE::Table,read_buff,0.280166,7.72240090909091,0.024346925245108703,7.710369,7.716476,7.720049
2,1,delta_gamma::LE::Table,read_unbuff,0.280166,7.811925545454546,0.010747651188642623,7.803781,7.80946,7.817799
