n_bits,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
1,1,unary::BE::NoTable,read_buff,0.500449,1.7158035454545457,0.011255004801097474,1.707308,1.710808,1.719266
1,1,unary::BE::NoTable,read_unbuff,0.500449,3.887591545454545,0.006063664558064471,3.884349,3.885474,3.887266
1,1,unary::BE::Table,read_buff,0.500332,5.257977636363637,0.0045137183844969255,5.25414,5.256641,5.261099
1,1,unary::BE::Table,read_unbuff,0.500332,8.232265636363637,0.05060332084611191,8.202849,8.211932,8.216349
1,1,unary::LE::NoTable,read_buff,0.499961,1.8525799999999997,0.003531056499123157,1.850391,1.850599,1.853849
1,1,unary::LE::NoTable,read_unbuff,0.499961,3.8925308181818177,0.006743559502491034,3.885891,3.891349,3.893766
1,1,unary::LE::Table,read_buff,0.499007,5.353863909090909,0.034103971341925964,5.335016,5.340432,5.351849
1,1,unary::LE::Table,read_unbuff,0.499007,7.9572010909090904,0.037966811136713983,7.922307,7.945015,7.96789
1,1,gamma::BE::NoTable,read_buff,0.608279,2.396405818181818,0.005790726099863191,2.393224,2.395057,2.396058
1,1,gamma::BE::NoTable,read_unbuff,0.608279,5.883561181818181,0.006028487153808698,5.880766,5.882849,5.883599
1,1,gamma::BE::Table,read_buff,0.606197,5.716477727272728,0.03512691382997058,5.694557,5.704849,5.710849
1,1,gamma::BE::Table,read_unbuff,0.606197,8.74683,0.024104757517967455,8.730391,8.751349,8.755265
1,1,gamma::LE::NoTable,read_buff,0.607458,2.525614181818182,0.012435513522313379,2.517016,2.519474,2.533432
1,1,gamma::LE::NoTable,read_unbuff,0.607458,5.901087727272728,0.012179572292087276,5.88664,5.901641,5.905016
1,1,gamma::LE::Table,read_buff,0.607908,5.57169,0.04378116210198175,5.551308,5.557349,5.567307
1,1,gamma::LE::Table,read_unbuff,0.607908,8.427485454545453,0.014372093482605056,8.418016,8.423099,8.439016
1,1,zeta3::BE::NoTable,read_buff,0,9.592792272727273,0.02391477026479973,9.571558,9.593308,9.609266
1,1,zeta3::BE::NoTable,read_unbuff,0,9.73601190909091,0.012002476473249373,9.724974,9.734141,9.747099
1,1,zeta3::BE::Table,read_buff,0,9.391572636363636,0.010747533607974672,9.379099,9.390641,9.397057
1,1,zeta3::BE::Table,read_unbuff,0,9.726890636363636,0.012839277855648427,9.717515,9.724683,9.727515
1,1,zeta3::LE::NoTable,read_buff,0,9.568076181818181,0.048261571608927585,9.543057,9.554183,9.555433
1,1,zeta3::LE::NoTable,read_unbuff,0,9.729739090909092,0.06865199832991667,9.695557,9.713182,9.718974
1,1,zeta3::LE::Table,read_buff,0,9.400428454545455,0.019867082530475654,9.389432,9.393557,9.397682
1,1,zeta3::LE::Table,read_unbuff,0,9.749095181818182,0.07059421641298698,9.717932,9.729974,9.733474
1,1,delta::BE::Table,read_buff,0.27961,6.915011818181817,0.04135662988401791,6.89139,6.89939,6.904891
1,1,delta::BE::Table,read_unbuff,0.27961,9.092633,0.03360769934107363,9.071058,9.085891,9.089224
1,1,delta::BE::NoTable,read_buff,0.280483,5.543231727272727,0.015541450261097907,5.531224,5.535516,5.548308
1,1,delta::BE::NoTable,read_unbuff,0.280483,8.255894363636365,0.05656963722753163,8.229432,8.235808,8.24839
1,1,delta::LE::Table,read_buff,0.279504,6.680724181818181,0.008525748915118163,6.673391,6.677724,6.683474
1,1,delta::LE::Table,read_unbuff,0.279504,8.778799727272727,0.034559855853550765,8.75814,8.766224,8.782849
1,1,delta::LE::NoTable,read_buff,0.279076,5.197481636363635,0.008165232859786915,5.190974,5.194432,5.203932
1,1,delta::LE::NoTable,read_unbuff,0.279076,8.031281,0.01770152982654326,8.016266,8.027058,8.032433
1,1,delta_gamma::BE::Table,read_buff,0.279324,6.606452272727273,0.036889154739817236,6.5891,6.592225,6.604767
1,1,delta_gamma::BE::Table,read_unbuff,0.279324,8.163922090909091,0.012267854958830789,8.154434,8.165308,8.170767
1,1,delta_gamma::BE::NoTable,read_buff,0.279033,5.754027818181818,0.03736870799162902,5.741016,5.742558,5.744933
1,1,delta_gamma::BE::NoTable,read_unbuff,0.279033,7.7890393636363635,0.03430468890187682,7.775725,7.776891,7.780642
1,1,delta_gamma::LE::Table,read_buff,0.279694,6.383838727272726,0.006671421064374574,6.379017,6.383475,6.38485
1,1,delta_gamma::LE::Table,read_unbuff,0.279694,7.703368909090909,0.017333733085833324,7.688184,7.701433,7.703683
1,1,delta_gamma::LE::NoTable,read_buff,0.27938,5.5364296363636365,0.007836196491573346,5.533141,5.536142,5.53835
1,1,delta_gamma::LE::NoTable,read_unbuff,0.27938,7.383475,0.021578266269559283,7.371059,7.377933,7.383641
1,2,unary::BE::NoTable,read_buff,0.49923,1.7337610909090908,0.006956369648811731,1.72931,1.731477,1.731686
1,2,unary::BE::NoTable,read_unbuff,0.49923,3.888105818181818,0.004396339632425658,3.885019,3.887144,3.889893
1,2,unary::BE::Table,read_buff,0.499751,5.4725375454545455,0.013473696229050787,5.461852,5.47131,5.477019
1,2,unary::BE::Table,read_unbuff,0.499751,7.916041454545455,0.062083832467661866,7.870227,7.882435,7.936061
1,2,unary::LE::NoTable,read_buff,0.500045,1.8603215454545454,0.020749343682939132,1.851227,1.852685,1.853727
1,2,unary::LE::NoTable,read_unbuff,0.500045,3.8945338181818183,0.0265951695268828,3.883518,3.88406,3.887935
1,2,unary::LE::Table,read_buff,0.499645,4.945700363636363,0.0076179217805477754,4.941852,4.944602,4.948518
1,2,unary::LE::Table,read_unbuff,0.499645,7.653685545454547,0.02935946960816403,7.632019,7.654394,7.671852
1,2,gamma::BE::NoTable,read_buff,0.607289,2.4058406363636364,0.021100201843929047,2.391477,2.404435,2.406935
1,2,gamma::BE::NoTable,read_unbuff,0.607289,5.900939181818181,0.061392381328334474,5.868352,5.877019,5.900394
1,2,gamma::BE::Table,read_buff,0.607476,5.583878636363637,0.007603878869007997,5.578519,5.579768,5.591019
1,2,gamma::BE::Table,read_unbuff,0.607476,8.53787081818182,0.021624221844117535,8.528769,8.540268,8.545185
1,2,gamma::LE::NoTable,read_buff,0.607633,2.527166272727273,0.0224861262608344,2.511686,2.523643,2.526394
1,2,gamma::LE::NoTable,read_unbuff,0.607633,5.899473272727272,0.03767758473971201,5.875311,5.889269,5.902893
1,2,gamma::LE::Table,read_buff,0.608064,5.074874545454545,0.008338588973724893,5.069352,5.07131,5.071935
1,2,gamma::LE::Table,read_unbuff,0.608064,8.154128545454546,0.034552368165912,8.134769,8.13881,8.14756
1,2,zeta3::BE::NoTable,read_buff,0,9.59018909090909,0.07034991595510905,9.558561,9.575768,9.580727
1,2,zeta3::BE::NoTable,read_unbuff,0,9.751317818181818,0.05307245756853203,9.72181,9.74056,9.749185
1,2,zeta3::BE::Table,read_buff,0,9.428404909090908,0.04863084699129619,9.410685,9.414477,9.419352
1,2,zeta3::BE::Table,read_unbuff,0,9.728757181818182,0.018027943226104088,9.714893,9.724977,9.740477
1,2,zeta3::LE::NoTable,read_buff,0,9.509575545454547,0.012934067676981034,9.502602,9.50656,9.51031
1,2,zeta3::LE::NoTable,read_unbuff,0,9.708893636363635,0.01994745305683265,9.693893,9.702269,9.709769
1,2,zeta3::LE::Table,read_buff,0,9.386564363636364,0.00741993563681951,9.38231,9.385227,9.389436
1,2,zeta3::LE::Table,read_unbuff,0,9.707776272727271,0.013135277477776354,9.697936,9.703519,9.711018
1,2,delta::BE::Table,read_buff,0.279345,6.740302818181818,0.006677463692423602,6.735685,6.739769,6.740019
1,2,delta::BE::Table,read_unbuff,0.279345,9.027367181818182,0.04211787364010261,8.994602,9.017269,9.033518
1,2,delta::BE::NoTable,read_buff,0.280333,5.563855636363637,0.03441469236902385,5.541352,5.544102,5.557852
1,2,delta::BE::NoTable,read_unbuff,0.280333,8.234265,0.02268726999883411,8.219852,8.222352,8.231019
1,2,delta::LE::Table,read_buff,0.27916,6.395450545454545,0.05503201692899068,6.370186,6.373768,6.388352
1,2,delta::LE::Table,read_unbuff,0.27916,8.547011090909091,0.011784840113082201,8.538185,8.544477,8.545602
1,2,delta::LE::NoTable,read_buff,0.279886,5.188287454545455,0.004154541957030628,5.185185,5.188394,5.188685
1,2,delta::LE::NoTable,read_unbuff,0.279886,8.030329272727272,0.01762002100504366,8.015852,8.026227,8.032769
1,2,delta_gamma::BE::Table,read_buff,0.27995,6.570044272727273,0.011327575160562027,6.560435,6.568768,6.570476
1,2,delta_gamma::BE::Table,read_unbuff,0.27995,7.700279090909091,0.012373878272025624,7.688851,7.694809,7.709684
1,2,delta_gamma::BE::NoTable,read_buff,0.279242,5.855858818181819,0.047420962191457444,5.83381,5.842268,5.853018
1,2,delta_gamma::BE::NoTable,read_unbuff,0.279242,7.512650454545454,0.027186844349293745,7.489976,7.507893,7.515685
1,2,delta_gamma::LE::Table,read_buff,0.279179,5.836574363636364,0.030550398734788,5.823267,5.827517,5.829351
1,2,delta_gamma::LE::Table,read_unbuff,0.279179,7.425415454545454,0.04109413709852939,7.401226,7.405226,7.432851
1,2,delta_gamma::LE::NoTable,read_buff,0.279292,4.9248282727272725,0.010798326584160285,4.915476,4.924101,4.926268
1,2,delta_gamma::LE::NoTable,read_unbuff,0.279292,7.136112454545455,0.011130941185395222,7.127185,7.130518,7.140226
2,1,unary::BE::NoTable,read_buff,0.750083,1.7267958181818182,0.013639783523342169,1.718515,1.720891,1.722974
2,1,unary::BE::NoTable,read_unbuff,0.750083,3.8858108181818185,0.007642288188993918,3.881349,3.883557,3.885807
2,1,unary::BE::Table,read_buff,0.7501,4.573515636363636,0.019820883281391435,4.562432,4.565099,4.578433
2,1,unary::BE::Table,read_unbuff,0.7501,7.314871818181818,0.014082987458761714,7.301974,7.314933,7.317599
2,1,unary::LE::NoTable,read_buff,0.749319,1.8653982727272727,0.01086523267206836,1.856933,1.859516,1.871849
2,1,unary::LE::NoTable,read_unbuff,0.749319,3.886962818181818,0.004341355083800065,3.884724,3.885391,3.886766
2,1,unary::LE::Table,read_buff,0.750248,4.560174909090909,0.01771934443739126,4.550141,4.553891,4.559933
2,1,unary::LE::Table,read_unbuff,0.750248,6.990371818181818,0.019589447617624,6.975058,6.981724,6.993932
2,1,gamma::BE::NoTable,read_buff,0.607542,2.4001598181818182,0.008773152908939777,2.392849,2.396099,2.404182
2,1,gamma::BE::NoTable,read_unbuff,0.607542,5.879553545454546,0.012992070753837712,5.864641,5.883558,5.885015
2,1,gamma::BE::Table,read_buff,0.607904,5.699227818181819,0.04317816528945659,5.681349,5.682849,5.694683
2,1,gamma::BE::Table,read_unbuff,0.607904,8.766568999999999,0.07167072650671272,8.730183,8.753933,8.758891
2,1,gamma::LE::NoTable,read_buff,0.608072,2.5160193636363637,0.007875944937246825,2.509474,2.512224,2.52239
2,1,gamma::LE::NoTable,read_unbuff,0.608072,5.872754363636364,0.0039497337954025775,5.869599,5.872224,5.872599
2,1,gamma::LE::Table,read_buff,0.607617,5.532974000000001,0.01137103838706052,5.525515,5.528349,5.532099
2,1,gamma::LE::Table,read_unbuff,0.607617,8.344886727272728,0.06231653705091592,8.314432,8.343807,8.353099
2,1,zeta3::BE::NoTable,read_buff,0,9.596625636363637,0.05797526226809614,9.565683,9.574558,9.578558
2,1,zeta3::BE::NoTable,read_unbuff,0,9.750432454545454,0.03387549561368397,9.729516,9.741265,9.752683
2,1,zeta3::BE::Table,read_buff,0,9.514587636363636,0.00938470229972911,9.506891,9.513266,9.517557
2,1,zeta3::BE::Table,read_unbuff,0,9.760951272727272,0.011489547006657008,9.752015,9.757099,9.768058
2,1,zeta3::LE::NoTable,read_buff,0,9.52470509090909,0.07995037597967238,9.480182,9.485474,9.502724
2,1,zeta3::LE::NoTable,read_unbuff,0,9.710345090909092,0.028564583670883496,9.691932,9.70214,9.713016
2,1,zeta3::LE::Table,read_buff,0,9.365731363636362,0.009535418126885837,9.356474,9.363307,9.371641
2,1,zeta3::LE::Table,read_unbuff,0,9.70488318181818,0.03347316619568021,9.688599,9.696099,9.702015
2,1,delta::BE::Table,read_buff,0.279605,6.921413454545454,0.05073277648101596,6.894849,6.904433,6.917599
2,1,delta::BE::Table,read_unbuff,0.279605,9.180182181818182,0.046662165618021216,9.163974,9.166265,9.168391
2,1,delta::BE::NoTable,read_buff,0.27943,5.545485454545454,0.004086289279129364,5.544183,5.544599,5.545683
2,1,delta::BE::NoTable,read_unbuff,0.27943,8.229591545454547,0.011022267492341154,8.219641,8.229641,8.237224
2,1,delta::LE::Table,read_buff,0.28002,6.750765363636364,0.007898479287467059,6.745599,6.750349,6.754432
2,1,delta::LE::Table,read_unbuff,0.28002,8.904394363636362,0.017728459398790582,8.890557,8.901515,8.906515
2,1,delta::LE::NoTable,read_buff,0.279644,5.196940090909091,0.011045413984586985,5.190474,5.191516,5.191765
